5.3255,6.2365,1.6026,-13.243,-6.5292
5.3354,6.247,1.6441,-13.153,-6.4821
5.3455,6.2575,1.686,-13.063,-6.4348
5.3556,6.268,1.7283,-12.971,-6.3874
5.3659,6.2785,1.7709,-12.879,-6.3398
5.3763,6.289,1.8139,-12.786,-6.292
5.3868,6.2995,1.8572,-12.693,-6.2439
5.3963,6.31,1.9004,-12.598,-6.1945
5.4058,6.3205,1.944,-12.503,-6.1448
5.4155,6.331,1.9879,-12.407,-6.0948
5.4252,6.3415,2.0322,-12.31,-6.0447
5.4351,6.352,2.0769,-12.212,-5.9944
5.4451,6.3625,2.1219,-12.113,-5.9438
5.4553,6.373,2.1674,-12.013,-5.8931
5.4656,6.3835,2.2133,-11.913,-5.8421
5.476,6.394,2.2596,-11.811,-5.7908
5.4865,6.4045,2.3062,-11.709,-5.7393
5.496,6.415,2.3527,-11.605,-5.6864
5.5055,6.4255,2.3995,-11.5,-5.6333
5.5152,6.436,2.4467,-11.395,-5.5799
5.5249,6.4465,2.4944,-11.288,-5.5262
5.5348,6.457,2.5425,-11.18,-5.4722
5.5449,6.4675,2.5911,-11.071,-5.418
5.5551,6.478,2.6401,-10.961,-5.3635
5.5654,6.4885,2.6896,-10.85,-5.3087
5.5758,6.499,2.7396,-10.737,-5.2536
5.5863,6.5095,2.79,-10.623,-5.1981
5.5958,6.52,2.8402,-10.508,-5.1414
5.6053,6.5305,2.8908,-10.392,-5.0843
