t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
16.513,0.0040065,-0.0045422,-0.010862,8.306
16.514,0.0035149,-0.0040807,-0.0096887,8.7018
16.515,0.0029997,-0.0036026,-0.0084683,9.0483
16.516,0.0024641,-0.0031098,-0.007207,9.3433
16.517,0.0019115,-0.0026046,-0.0059112,9.5852
16.518,0.0013456,-0.0020892,-0.0045878,9.7727
16.519,0.00076989,-0.001566,-0.0032435,9.9046
16.52,0.00018804,-0.0010374,-0.0018853,9.9803
16.521,-0.00039623,-0.00050566,-0.0005202,9.9992
16.522,-0.00097921,2.6776e-05,0.00084468,9.9613
16.523,-0.0015572,0.00055751,0.0022023,9.8669
16.524,-0.0021265,0.0010842,0.0035457,9.7163
16.525,-0.0026836,0.0016044,0.004868,9.5106
16.526,-0.0032248,0.0021158,0.0061623,9.2508
16.527,-0.0037468,0.0026161,0.007422,8.9384
16.528,-0.0042461,0.0031032,0.0086407,8.5753
16.529,-0.0047197,0.0035748,0.0098123,8.1634
16.53,-0.0051645,0.004029,0.010931,7.7051
16.531,-0.0055775,0.0044636,0.011991,7.2031
16.532,-0.0059562,0.0048768,0.012986,6.6601
16.533,-0.0062981,0.0052669,0.013913,6.0793
16.534,-0.0066009,0.0056322,0.014767,5.4639
16.535,-0.0068627,0.0059712,0.015543,4.8175
16.536,-0.0070816,0.0062825,0.016237,4.1438
16.537,-0.0072562,0.0065648,0.016847,3.4464
16.538,-0.0073852,0.0068172,0.01737,2.7295
16.539,-0.0074677,0.0070386,0.017804,1.9971
16.54,-0.0075028,0.0072282,0.018146,1.2533
16.541,-0.0074904,0.0073856,0.018396,0.50244
16.542,-0.0074301,0.0075102,0.018552,-0.2513
16.543,-0.0073222,0.0076017,0.018615,-1.0036
16.544,-0.007167,0.0076602,0.018585,-1.7502
16.545,-0.0069654,0.0076856,0.018462,-2.4869
16.546,-0.0067182,0.0076781,0.018248,-3.2094
16.547,-0.0064267,0.0076383,0.017944,-3.9137
16.548,-0.0060924,0.0075667,0.017554,-4.5958
16.549,-0.0057172,0.007464,0.017079,-5.2517
16.55,-0.0053029,0.0073311,0.016522,-5.8779
16.551,-0.0048518,0.0071692,0.015888,-6.4706
16.552,-0.0043664,0.0069793,0.01518,-7.0265
16.553,-0.0038493,0.0067628,0.014403,-7.5425
16.554,-0.0033033,0.0065212,0.013561,-8.0157
16.555,-0.0027314,0.0062561,0.01266,-8.4433
16.556,-0.0021369,0.0059692,0.011705,-8.8229
16.557,-0.0015229,0.0056623,0.010702,-9.1524
16.558,-0.00089289,0.0053373,0.0096562,-9.4299
16.559,-0.00025037,0.0049963,0.0085742,-9.6538
16.56,0.00040109,0.0046411,0.007462,-9.8229
16.561,0.0010579,0.0042741,0.0063263,-9.9361
16.562,0.0017163,0.0038973,0.0051735,-9.9929
16.563,0.0023726,0.0035129,0.0040102,-9.9929
16.564,0.0030232,0.0031231,0.0028429,-9.9361
16.565,0.0036645,0.0027303,0.0016783,-9.8229
16.566,0.0042927,0.0023365,0.00052291,-9.6538
16.567,0.0049044,0.0019441,-0.00061685,-9.4299
16.568,0.0054961,0.0015551,-0.0017346,-9.1524
16.569,0.0060644,0.0011717,-0.0028243,-8.8229
16.57,0.0066061,0.00079602,-0.0038798,-8.4433
16.571,0.0071181,0.00043003,-0.0048955,-8.0157
16.572,0.0075975,7.5658e-05,-0.0058659,-7.5425
16.573,0.0080415,-0.00026525,-0.0067857,-7.0265
16.574,0.0084475,-0.00059095,-0.00765,-6.4706
16.575,0.0088131,-0.00089982,-0.0084544,-5.8779
16.576,0.0091362,-0.0011903,-0.0091946,-5.2517
16.577,0.0094148,-0.0014611,-0.0098669,-4.5958
16.578,0.0096472,-0.001711,-0.010468,-3.9137
16.579,0.009832,-0.0019387,-0.010994,-3.2094
16.58,0.009968,-0.0021434,-0.011444,-2.4869
16.581,0.010054,-0.0023243,-0.011815,-1.7502
16.582,0.01009,-0.0024807,-0.012106,-1.0036
16.583,0.010075,-0.0026121,-0.012315,-0.2513
16.584,0.010009,-0.0027182,-0.012441,0.50244
16.585,0.0098916,-0.0027989,-0.012486,1.2533
16.586,0.0097241,-0.0028541,-0.012448,1.9971
16.587,0.0095068,-0.0028841,-0.012329,2.7295
16.588,0.0092407,-0.0028892,-0.01213,3.4464
16.589,0.008927,-0.0028698,-0.011853,4.1438
16.59,0.0085671,-0.0028266,-0.0115,4.8175
16.591,0.0081627,-0.0027604,-0.011074,5.4639
16.592,0.0077158,-0.0026721,-0.010577,6.0793
16.593,0.0072286,-0.0025629,-0.010014,6.6601
16.594,0.0067035,-0.0024339,-0.0093875,7.2031
16.595,0.006143,-0.0022864,-0.0087024,7.7051
16.596,0.0055501,-0.002122,-0.0079632,8.1634
16.597,0.0049276,-0.0019421,-0.0071748,8.5753
16.598,0.0042786,-0.0017485,-0.0063423,8.9384
16.599,0.0036066,-0.0015428,-0.0054711,9.2508
16.6,0.0029149,-0.0013268,-0.0045668,9.5106
16.601,0.002207,-0.0011024,-0.0036354,9.7163
16.602,0.0014865,-0.00087153,-0.0026828,9.8669
16.603,0.00075721,-0.00063611,-0.0017152,9.9613
16.604,2.2781e-05,-0.00039812,-0.00073867,9.9992
16.605,-0.00071298,-0.00015954,0.00024045,9.9803
16.606,-0.0014463,7.7654e-05,0.0012159,9.9046
16.607,-0.0021733,0.0003115,0.0021815,9.7727
16.608,-0.0028904,0.00054004,0.0031309,9.5852
16.609,-0.0035937,0.0007614,0.0040581,9.3433
16.61,-0.0042796,0.00097371,0.0049571,9.0483
16.611,-0.0049446,0.0011752,0.0058221,8.7018
16.612,-0.0055852,0.0013641,0.0066476,8.306
16.613,-0.006198,0.0015389,0.007428,7.8629
16.614,-0.00678,0.0016979,0.0081583,7.3751
16.615,-0.0073281,0.0018398,0.0088337,6.8455
16.616,-0.0078394,0.0019632,0.0094497,6.2769
16.617,-0.0083112,0.0020669,0.010002,5.6727
16.618,-0.0087412,0.0021499,0.010487,5.0362
16.619,-0.0091271,0.0022113,0.010901,4.3712
16.62,-0.009467,0.0022501,0.011242,3.6812
16.621,-0.0097591,0.0022659,0.011506,2.9704
16.622,-0.010002,0.0022581,0.011692,2.2427
16.623,-0.010194,0.0022263,0.011798,1.5023
16.624,-0.010335,0.0021703,0.011823,0.75327
16.625,-0.010424,0.0020902,0.011766,9.5049e-13
16.626,-0.01046,0.0019861,0.011627,-0.75327
16.627,-0.010444,0.0018582,0.011406,-1.5023
16.628,-0.010376,0.0017071,0.011105,-2.2427
16.629,-0.010255,0.0015332,0.010724,-2.9704
16.63,-0.010084,0.0013373,0.010265,-3.6812
16.631,-0.0098622,0.0011204,0.009731,-4.3712
16.632,-0.009592,0.0008834,0.009124,-5.0362
16.633,-0.0092747,0.00062755,0.0084473,-5.6727
16.634,-0.0089121,0.00035412,0.0077046,-6.2769
16.635,-0.0085064,6.4534e-05,0.0068998,-6.8455
16.636,-0.0080598,-0.00023968,0.0060373,-7.3751
16.637,-0.007575,-0.0005569,0.0051219,-7.8629
16.638,-0.0070548,-0.00088537,0.0041586,-8.306
16.639,-0.006502,-0.0012233,0.0031528,-8.7018
16.64,-0.0059199,-0.0015688,0.0021102,-9.0483
16.641,-0.0053118,-0.0019199,0.0010367,-9.3433
16.642,-0.0046812,-0.0022746,-6.1526e-05,-9.5852
16.643,-0.0040315,-0.0026308,-0.0011782,-9.7727
16.644,-0.0033665,-0.0029865,-0.0023069,-9.9046
16.645,-0.00269,-0.0033395,-0.0034411,-9.9803
16.646,-0.0020058,-0.0036879,-0.0045741,-9.9992
16.647,-0.0013176,-0.0040294,-0.0056994,-9.9613
16.648,-0.0006295,-0.0043619,-0.0068101,-9.8669
16.649,5.4784e-05,-0.0046835,-0.0078999,-9.7163
16.65,0.00073139,-0.0049922,-0.0089621,-9.5106
16.651,0.0013965,-0.0052858,-0.0099904,-9.2508
16.652,0.0020465,-0.0055627,-0.010979,-8.9384
16.653,0.0026777,-0.0058209,-0.011921,-8.5753
16.654,0.0032867,-0.0060586,-0.012811,-8.1634
16.655,0.0038701,-0.0062744,-0.013643,-7.7051
16.656,0.0044247,-0.0064666,-0.014413,-7.2031
16.657,0.0049474,-0.0066337,-0.015116,-6.6601
16.658,0.0054356,-0.0067746,-0.015746,-6.0793
16.659,0.0058865,-0.0068879,-0.016301,-5.4639
16.66,0.0062978,-0.0069728,-0.016775,-4.8175
16.661,0.0066673,-0.0070282,-0.017166,-4.1438
16.662,0.0069932,-0.0070535,-0.017471,-3.4464
16.663,0.0072738,-0.007048,-0.017688,-2.7295
16.664,0.0075077,-0.0070113,-0.017815,-1.9971
16.665,0.0076939,-0.0069431,-0.01785,-1.2533
16.666,0.0078317,-0.0068434,-0.017793,-0.50244
16.667,0.0079204,-0.006712,-0.017643,0.2513
16.668,0.0079599,-0.0065494,-0.0174,1.0036
16.669,0.0079503,-0.0063557,-0.017066,1.7502
16.67,0.0078919,-0.0061316,-0.016641,2.4869
16.671,0.0077855,-0.0058778,-0.016127,3.2094
16.672,0.0076319,-0.0055951,-0.015526,3.9137
16.673,0.0074324,-0.0052846,-0.014841,4.5958
16.674,0.0071885,-0.0049473,-0.014075,5.2517
16.675,0.006902,-0.0045846,-0.013233,5.8779
16.676,0.0065749,-0.0041979,-0.012317,6.4706
16.677,0.0062094,-0.0037888,-0.011333,7.0265
16.678,0.005808,-0.003359,-0.010285,7.5425
16.679,0.0053734,-0.0029103,-0.0091781,8.0157
16.68,0.0049084,-0.0024446,-0.0080188,8.4433
16.681,0.0044161,-0.0019639,-0.0068126,8.8229
16.682,0.0038997,-0.0014704,-0.0055656,9.1524
16.683,0.0033625,-0.00096613,-0.0042842,9.4299
16.684,0.002808,-0.00045343,-0.002975,9.6538
16.685,0.0022397,6.544e-05,-0.0016447,9.8229
16.686,0.0016612,0.00058813,-0.00030021,9.9361
16.687,0.0010762,0.0011123,0.0010515,9.9929
16.688,0.00048833,0.0016355,0.0024033,9.9929
16.689,-9.8629e-05,0.0021554,0.0037484,9.9361
16.69,-0.00068103,0.0026696,0.0050797,9.8229
16.691,-0.0012552,0.0031757,0.0063902,9.6538
16.692,-0.0018177,0.0036714,0.0076732,9.4299
16.693,-0.0023648,0.0041545,0.008922,9.1524
16.694,-0.0028933,0.0046225,0.01013,8.8229
16.695,-0.0033998,0.0050735,0.011291,8.4433
16.696,-0.0038812,0.0055053,0.0124,8.0157
16.697,-0.0043345,0.0059158,0.013449,7.5425
16.698,-0.004757,0.0063033,0.014435,7.0265
16.699,-0.005146,0.0066659,0.015351,6.4706
16.7,-0.005499,0.0070019,0.016194,5.8779
16.701,-0.005814,0.0073099,0.016959,5.2517
16.702,-0.006089,0.0075883,0.017642,4.5958
16.703,-0.0063222,0.007836,0.018239,3.9137
16.704,-0.0065123,0.0080519,0.018748,3.2094
16.705,-0.006658,0.0082349,0.019167,2.4869
16.706,-0.0067583,0.0083843,0.019493,1.7502
16.707,-0.0068128,0.0084996,0.019724,1.0036
16.708,-0.0068209,0.0085802,0.019861,0.2513
16.709,-0.0067825,0.0086259,0.019902,-0.50244
16.71,-0.006698,0.0086366,0.019848,-1.2533
16.711,-0.0065676,0.0086123,0.019698,-1.9971
16.712,-0.0063921,0.0085534,0.019455,-2.7295
16.713,-0.0061725,0.0084603,0.019119,-3.4464
16.714,-0.0059101,0.0083335,0.018694,-4.1438
16.715,-0.0056064,0.0081739,0.01818,-4.8175
16.716,-0.005263,0.0079824,0.017582,-5.4639
16.717,-0.0048821,0.00776,0.016903,-6.0793
16.718,-0.0044657,0.007508,0.016147,-6.6601
16.719,-0.0040163,0.0072279,0.015317,-7.2031
16.72,-0.0035366,0.0069211,0.01442,-7.7051
16.721,-0.0030292,0.0065893,0.013459,-8.1634
16.722,-0.0024971,0.0062343,0.01244,-8.5753
16.723,-0.0019434,0.005858,0.011369,-8.9384
16.724,-0.0013714,0.0054623,0.010251,-9.2508
16.725,-0.00078433,0.0050495,0.009093,-9.5106
16.726,-0.00018565,0.0046216,0.0079011,-9.7163
16.727,0.00042116,0.0041808,0.0066817,-9.8669
16.728,0.0010326,0.0037295,0.0054414,-9.9613
16.729,0.0016449,0.0032699,0.0041869,-9.9992
16.73,0.0022547,0.0028044,0.0029249,-9.9803
16.731,0.0028584,0.0023354,0.0016622,-9.9046
16.732,0.0034523,0.0018653,0.00040554,-9.7727
16.733,0.004033,0.0013963,-0.0008385,-9.5852
16.734,0.004597,0.00093081,-0.0020633,-9.3433
16.735,0.005141,0.00047112,-0.0032625,-9.0483
16.736,0.0056617,1.9462e-05,-0.0044298,-8.7018
16.737,0.006156,-0.000422,-0.0055591,-8.306
16.738,0.0066209,-0.00085117,-0.0066447,-7.8629
16.739,0.0070536,-0.001266,-0.0076809,-7.3751
16.74,0.0074514,-0.0016647,-0.0086626,-6.8455
16.741,0.0078118,-0.0020453,-0.0095848,-6.2769
16.742,0.0081326,-0.0024062,-0.010443,-5.6727
16.743,0.0084117,-0.0027459,-0.011233,-5.0362
16.744,0.0086473,-0.0030629,-0.011951,-4.3712
16.745,0.0088378,-0.0033559,-0.012593,-3.6812
16.746,0.0089818,-0.0036238,-0.013157,-2.9704
16.747,0.0090782,-0.0038657,-0.01364,-2.2427
16.748,0.0091261,-0.0040807,-0.014041,-1.5023
16.749,0.009125,-0.0042682,-0.014357,-0.75327
16.75,0.0090746,-0.0044276,-0.014587,-1.3704e-13
16.751,0.0089749,-0.0045587,-0.014731,0.75327
16.752,0.0088259,-0.0046614,-0.014789,1.5023
16.753,0.0086283,-0.0047356,-0.014762,2.2427
16.754,0.0083828,-0.0047816,-0.014649,2.9704
16.755,0.0080905,-0.0047996,-0.014453,3.6812
16.756,0.0077525,-0.0047902,-0.014176,4.3712
16.757,0.0073705,-0.0047542,-0.013819,5.0362
16.758,0.0069463,-0.0046922,-0.013385,5.6727
16.759,0.0064818,-0.0046054,-0.012878,6.2769
16.76,0.0059793,-0.0044948,-0.012301,6.8455
16.761,0.0054413,-0.0043616,-0.011658,7.3751
16.762,0.0048705,-0.0042072,-0.010953,7.8629
16.763,0.0042696,-0.0040332,-0.010191,8.306
16.764,0.0036418,-0.003841,-0.0093779,8.7018
16.765,0.0029902,-0.0036325,-0.0085177,9.0483
16.766,0.0023182,-0.0034093,-0.0076164,9.3433
16.767,0.0016292,-0.0031733,-0.0066798,9.5852
16.768,0.00092671,-0.0029265,-0.0057137,9.7727
16.769,0.00021447,-0.0026707,-0.0047242,9.9046
16.77,-0.00050385,-0.0024079,-0.0037177,9.9803
16.771,-0.0012245,-0.0021402,-0.0027003,9.9992
16.772,-0.0019436,-0.0018695,-0.0016785,9.9613
16.773,-0.0026575,-0.001598,-0.00065852,9.8669
16.774,-0.0033623,-0.0013276,0.00035318,9.7163
16.775,-0.0040543,-0.0010602,0.0013504,9.5106
16.776,-0.0047299,-0.00079788,0.0023269,9.2508
16.777,-0.0053853,-0.00054247,0.0032766,8.9384
16.778,-0.0060172,-0.00029581,0.0041938,8.5753
16.779,-0.006622,-5.9662e-05,0.0050727,8.1634
16.78,-0.0071965,0.00016431,0.0059078,7.7051
16.781,-0.0077377,0.00037451,0.0066941,7.2031
16.782,-0.0082425,0.00056946,0.0074267,6.6601
16.783,-0.0087082,0.00074781,0.008101,6.0793
16.784,-0.0091324,0.00090829,0.0087128,5.4639
16.785,-0.0095125,0.0010498,0.0092584,4.8175
16.786,-0.0098466,0.0011713,0.0097343,4.1438
16.787,-0.010133,0.001272,0.010137,3.4464
16.788,-0.01037,0.0013511,0.010466,2.7295
16.789,-0.010555,0.0014082,0.010716,1.9971
16.79,-0.010689,0.0014427,0.010888,1.2533
16.791,-0.010771,0.0014545,0.01098,0.50244
16.792,-0.010799,0.0014434,0.010991,-0.2513
16.793,-0.010774,0.0014095,0.010921,-1.0036
16.794,-0.010695,0.001353,0.010771,-1.7502
16.795,-0.010564,0.0012743,0.010541,-2.4869
16.796,-0.01038,0.0011737,0.010232,-3.2094
16.797,-0.010146,0.0010521,0.0098473,-3.9137
16.798,-0.0098609,0.00091014,0.0093878,-4.5958
16.799,-0.0095276,0.00074881,0.0088566,-5.2517
16.8,-0.0091476,0.00056916,0.0082569,-5.8779
16.801,-0.008723,0.00037239,0.0075923,-6.4706
16.802,-0.0082561,0.00015979,0.0068667,-7.0265
16.803,-0.0077493,-6.7217e-05,0.0060845,-7.5425
16.804,-0.0072054,-0.00030712,0.0052503,-8.0157
16.805,-0.0066273,-0.0005583,0.0043694,-8.4433
16.806,-0.0060183,-0.00081907,0.0034469,-8.8229
16.807,-0.0053816,-0.0010877,0.0024886,-9.1524
16.808,-0.0047207,-0.0013623,0.0015003,-9.4299
16.809,-0.0040392,-0.001641,0.00048794,-9.6538
16.81,-0.0033408,-0.0019219,-0.00054213,-9.8229
16.811,-0.0026293,-0.002203,-0.0015836,-9.9361
16.812,-0.0019086,-0.0024824,-0.00263,-9.9929
16.813,-0.0011825,-0.0027581,-0.0036749,-9.9929
16.814,-0.00045509,-0.0030282,-0.0047118,-9.9361
16.815,0.00026975,-0.0032906,-0.005734,-9.8229
16.816,0.00098809,-0.0035435,-0.0067353,-9.6538
16.817,0.001696,-0.003785,-0.0077093,-9.4299
16.818,0.0023898,-0.0040131,-0.0086498,-9.1524
16.819,0.0030656,-0.0042263,-0.0095507,-8.8229
16.82,0.0037199,-0.0044227,-0.010406,-8.4433
16.821,0.0043492,-0.0046007,-0.011211,-8.0157
16.822,0.0049501,-0.0047589,-0.011959,-7.5425
16.823,0.0055195,-0.0048957,-0.012647,-7.0265
16.824,0.0060544,-0.0050099,-0.013268,-6.4706
16.825,0.006552,-0.0051003,-0.013819,-5.8779
16.826,0.0070098,-0.0051658,-0.014296,-5.2517
16.827,0.0074255,-0.0052055,-0.014696,-4.5958
16.828,0.0077969,-0.0052185,-0.015015,-3.9137
16.829,0.0081223,-0.0052043,-0.015251,-3.2094
16.83,0.0084002,-0.0051622,-0.015402,-2.4869
16.831,0.0086293,-0.005092,-0.015466,-1.7502
16.832,0.0088086,-0.0049934,-0.015443,-1.0036
16.833,0.0089375,-0.0048665,-0.01533,-0.2513
16.834,0.0090155,-0.0047112,-0.015129,0.50244
16.835,0.0090426,-0.004528,-0.01484,1.2533
16.836,0.0090189,-0.0043171,-0.014464,1.9971
16.837,0.008945,-0.0040793,-0.014001,2.7295
16.838,0.0088217,-0.0038152,-0.013455,3.4464
16.839,0.0086499,-0.0035258,-0.012827,4.1438
16.84,0.0084312,-0.0032121,-0.012121,4.8175
16.841,0.008167,-0.0028753,-0.011339,5.4639
16.842,0.0078592,-0.0025167,-0.010486,6.0793
16.843,0.00751,-0.0021378,-0.0095652,6.6601
16.844,0.0071217,-0.0017402,-0.0085819,7.2031
16.845,0.0066969,-0.0013255,-0.0075409,7.7051
16.846,0.0062383,-0.0008956,-0.0064475,8.1634
16.847,0.0057489,-0.00045239,-0.0053073,8.5753
16.848,0.0052318,2.1384e-06,-0.0041262,8.9384
16.849,0.0046903,0.0004659,-0.0029105,9.2508
16.85,0.0041277,0.00093674,-0.0016664,9.5106
16.851,0.0035476,0.0014125,-0.00040063,9.7163
16.852,0.0029535,0.0018908,0.00088023,9.8669
16.853,0.0023491,0.0023695,0.0021693,9.9613
16.854,0.001738,0.0028462,0.0034598,9.9992
16.855,0.0011241,0.0033186,0.0047448,9.9803
16.856,0.00051092,0.0037844,0.0060175,9.9046
16.857,-9.7754e-05,0.0042413,0.0072708,9.7727
16.858,-0.00069829,0.004687,0.0084983,9.5852
16.859,-0.0012871,0.0051193,0.0096931,9.3433
16.86,-0.0018607,0.0055359,0.010849,9.0483
16.861,-0.0024158,0.0059348,0.011959,8.7018
16.862,-0.002949,0.0063139,0.013019,8.306
16.863,-0.0034572,0.0066712,0.014021,7.8629
16.864,-0.0039374,0.007005,0.014961,7.3751
16.865,-0.004387,0.0073133,0.015833,6.8455
16.866,-0.0048033,0.0075946,0.016632,6.2769
16.867,-0.0051839,0.0078475,0.017355,5.6727
16.868,-0.0055266,0.0080703,0.017998,5.0362
16.869,-0.0058297,0.0082621,0.018556,4.3712
16.87,-0.0060912,0.0084217,0.019026,3.6812
16.871,-0.00631,0.008548,0.019407,2.9704
16.872,-0.0064846,0.0086405,0.019696,2.2427
16.873,-0.0066144,0.0086985,0.019891,1.5023
16.874,-0.0066985,0.0087216,0.019991,0.75327
16.875,-0.0067367,0.0087095,0.019996,1.5973e-12
16.876,-0.0067289,0.0086622,0.019905,-0.75327
16.877,-0.0066752,0.0085797,0.019719,-1.5023
16.878,-0.0065761,0.0084624,0.019438,-2.2427
16.879,-0.0064322,0.0083107,0.019065,-2.9704
16.88,-0.0062447,0.0081252,0.018601,-3.6812
16.881,-0.0060147,0.0079068,0.018048,-4.3712
16.882,-0.0057436,0.0076564,0.017409,-5.0362
16.883,-0.0054333,0.0073752,0.016688,-5.6727
16.884,-0.0050857,0.0070644,0.015888,-6.2769
16.885,-0.0047029,0.0067255,0.015013,-6.8455
16.886,-0.0042873,0.00636,0.014069,-7.3751
16.887,-0.0038414,0.0059698,0.013059,-7.8629
16.888,-0.0033681,0.0055566,0.01199,-8.306
16.889,-0.0028701,0.0051223,0.010866,-8.7018
16.89,-0.0023506,0.0046691,0.0096945,-9.0483
16.891,-0.0018127,0.0041992,0.0084802,-9.3433
16.892,-0.0012596,0.0037146,0.00723,-9.5852
16.893,-0.00069484,0.0032178,0.0059502,-9.7727
16.894,-0.00012171,0.0027111,0.0046477,-9.9046
16.895,0.00045629,0.0021969,0.003329,-9.9803
16.896,0.0010356,0.0016777,0.002001,-9.9992
16.897,0.0016128,0.0011559,0.0006706,-9.9613
16.898,0.0021842,0.00063392,-0.00065539,-9.8669
16.899,0.0027465,0.00011429,-0.0019702,-9.7163
16.9,0.0032961,-0.0004006,-0.003267,-9.5106
16.901,0.0038298,-0.00090834,-0.0045392,-9.2508
16.902,0.0043441,-0.0014066,-0.0057804,-8.9384
16.903,0.004836,-0.0018931,-0.0069843,-8.5753
16.904,0.0053024,-0.0023657,-0.0081448,-8.1634
16.905,0.0057403,-0.0028221,-0.0092561,-7.7051
16.906,0.006147,-0.0032604,-0.010313,-7.2031
16.907,0.0065199,-0.0036787,-0.011309,-6.6601
16.908,0.0068565,-0.0040752,-0.012241,-6.0793
16.909,0.0071548,-0.0044481,-0.013103,-5.4639
16.91,0.0074126,-0.0047961,-0.013892,-4.8175
16.911,0.0076282,-0.0051176,-0.014604,-4.1438
16.912,0.0078001,-0.0054114,-0.015235,-3.4464
16.913,0.007927,-0.0056765,-0.015783,-2.7295
16.914,0.0080077,-0.005912,-0.016245,-1.9971
16.915,0.0080417,-0.006117,-0.01662,-1.2533
16.916,0.0080282,-0.0062911,-0.016905,-0.50244
16.917,0.0079671,-0.0064337,-0.017101,0.2513
16.918,0.0078583,-0.0065447,-0.017206,1.0036
16.919,0.0077022,-0.006624,-0.017221,1.7502
16.92,0.0074992,-0.0066718,-0.017146,2.4869
16.921,0.0072503,-0.0066882,-0.016983,3.2094
16.922,0.0069565,-0.0066738,-0.016732,3.9137
16.923,0.006619,-0.0066292,-0.016396,4.5958
16.924,0.0062396,-0.0065551,-0.015978,5.2517
16.925,0.0058199,-0.0064525,-0.01548,5.8779
16.926,0.0053622,-0.0063225,-0.014906,6.4706
16.927,0.0048686,-0.0061662,-0.014259,7.0265
16.928,0.0043418,-0.0059851,-0.013544,7.5425
16.929,0.0037842,-0.0057806,-0.012765,8.0157
16.93,0.003199,-0.0055544,-0.011927,8.4433
16.931,0.002589,-0.005308,-0.011035,8.8229
16.932,0.0019576,-0.0050433,-0.010095,9.1524
16.933,0.001308,-0.0047622,-0.0091127,9.4299
16.934,0.00064379,-0.0044667,-0.0080937,9.6538
16.935,-3.1587e-05,-0.0041586,-0.0070441,9.8229
16.936,-0.00071444,-0.0038401,-0.0059704,9.9361
16.937,-0.0014011,-0.0035133,-0.004879,9.9929
16.938,-0.0020877,-0.0031803,-0.0037763,9.9929
16.939,-0.0027707,-0.0028431,-0.0026688,9.9361
16.94,-0.0034461,-0.0025039,-0.001563,9.8229
16.941,-0.0041103,-0.0021649,-0.00046557,9.6538
16.942,-0.0047596,-0.001828,0.00061722,9.4299
16.943,-0.0053904,-0.0014953,0.001679,9.1524
16.944,-0.0059991,-0.0011688,0.0027137,8.8229
16.945,-0.0065822,-0.00085044,0.0037152,8.4433
16.946,-0.0071365,-0.00054201,0.0046778,8.0157
16.947,-0.0076588,-0.00024531,0.0055959,7.5425
16.948,-0.008146,3.8011e-05,0.0064643,7.0265
16.949,-0.0085955,0.00030637,0.0072781,6.4706
16.95,-0.0090044,0.00055833,0.0080326,5.8779
16.951,-0.0093704,0.00079254,0.0087237,5.2517
16.952,-0.0096914,0.0010078,0.0093474,4.5958
16.953,-0.0099653,0.001203,0.0099003,3.9137
16.954,-0.010191,0.0013773,0.010379,3.2094
16.955,-0.010366,0.0015298,0.010782,2.4869
16.956,-0.010489,0.0016598,0.011106,1.7502
16.957,-0.010561,0.001767,0.011351,1.0036
16.958,-0.010579,0.0018509,0.011514,0.2513
16.959,-0.010545,0.0019114,0.011595,-0.50244
16.96,-0.010458,0.0019484,0.011594,-1.2533
16.961,-0.010317,0.001962,0.011511,-1.9971
16.962,-0.010124,0.0019525,0.011348,-2.7295
16.963,-0.0098803,0.0019203,0.011105,-3.4464
16.964,-0.009586,0.001866,0.010785,-4.1438
16.965,-0.0092428,0.0017903,0.010389,-4.8175
16.966,-0.0088524,0.001694,0.0099198,-5.4639
16.967,-0.008417,0.001578,0.0093815,-6.0793
16.968,-0.0079386,0.0014436,0.0087773,-6.6601
16.969,-0.0074197,0.0012919,0.0081112,-7.2031
16.97,-0.006863,0.0011242,0.0073875,-7.7051
16.971,-0.0062715,0.00094194,0.006611,-8.1634
16.972,-0.0056482,0.00074669,0.0057867,-8.5753
16.973,-0.0049965,0.00054005,0.0049199,-8.9384
16.974,-0.0043197,0.00032368,0.0040163,-9.2508
16.975,-0.0036214,9.934e-05,0.0030817,-9.5106
16.976,-0.0029054,-0.00013117,0.0021221,-9.7163
16.977,-0.0021755,-0.00036602,0.0011437,-9.8669
16.978,-0.0014356,-0.00060332,0.00015278,-9.9613
16.979,-0.00068953,-0.00084117,-0.00084426,-9.9992
16.98,5.8636e-05,-0.0010777,-0.001841,-9.9803
16.981,0.00080494,-0.001311,-0.002831,-9.9046
16.982,0.0015454,-0.0015391,-0.0038078,-9.7727
16.983,0.0022761,-0.0017602,-0.0047651,-9.5852
16.984,0.0029931,-0.0019726,-0.0056967,-9.3433
16.985,0.0036926,-0.0021743,-0.0065964,-9.0483
16.986,0.004371,-0.0023637,-0.0074585,-8.7018
16.987,0.0050247,-0.0025392,-0.0082772,-8.306
16.988,0.0056501,-0.0026991,-0.009047,-7.8629
16.989,0.0062441,-0.002842,-0.0097628,-7.3751
16.99,0.0068036,-0.0029665,-0.01042,-6.8455
16.991,0.0073256,-0.0030713,-0.011013,-6.2769
16.992,0.0078076,-0.0031553,-0.01154,-5.6727
16.993,0.008247,-0.0032174,-0.011995,-5.0362
16.994,0.0086416,-0.0032567,-0.012375,-4.3712
16.995,0.0089896,-0.0032725,-0.012678,-3.6812
16.996,0.0092892,-0.003264,-0.012902,-2.9704
16.997,0.009539,-0.0032308,-0.013044,-2.2427
16.998,0.009738,-0.0031725,-0.013102,-1.5023
16.999,0.0098852,-0.003089,-0.013077,-0.75327
17,0.0099803,-0.0029802,-0.012966,-7.8387e-13
17.001,0.010023,-0.0028462,-0.012772,0.75327
17.002,0.010013,-0.0026873,-0.012493,1.5023
17.003,0.0099511,-0.0025038,-0.012131,2.2427
17.004,0.0098378,-0.0022965,-0.011688,2.9704
17.005,0.009674,-0.002066,-0.011165,3.6812
17.006,0.009461,-0.0018131,-0.010565,4.3712
